QuoteId,MinPrice,Direct,OutboundLegCarrierIds,OutboundLegOriginId,OutboundLegDestinationId,OutboundLegDepartureDate,InboundLegCarrierIds,InboundLegOriginId,InboundLegDestinationId,InboundLegDepartureDate,QuoteDateTime,OutboundPlaceIataCode,OutboundPlaceName,OutboundPlaceType,InboundPlaceIataCode,InboundPlaceName,InboundPlaceType,OutboundCarrierName,InboundCarrierName
313,48352,True,881,43268,65698,2017-05-16T00:00:00,881,65698,43268,2017-05-21T00:00:00,2017-04-10T22:26:00,BUD,Budapest,Station,LHR,London Heathrow,Station,British Airways,British Airways
314,24900,True,1914,43268,66270,2017-05-16T00:00:00,1914,66270,43268,2017-05-22T00:00:00,2017-04-14T22:19:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
315,30263,True,1914,43268,66270,2017-05-16T00:00:00,1914,66270,43268,2017-05-23T00:00:00,2017-04-16T17:54:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
316,38221,True,885,43268,81678,2017-05-16T00:00:00,885,81678,43268,2017-05-25T00:00:00,2017-04-05T15:46:00,BUD,Budapest,Station,SEN,London Southend Mncpl,Station,Flybe,Flybe
317,34356,True,1914,43268,66270,2017-05-16T00:00:00,1914,66270,43268,2017-05-27T00:00:00,2017-04-03T11:52:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
318,53237,True,881,43268,65698,2017-05-16T00:00:00,881,65698,43268,2017-05-29T00:00:00,2017-04-05T13:37:00,BUD,Budapest,Station,LHR,London Heathrow,Station,British Airways,British Airways
319,53080,True,881,43268,65698,2017-05-16T00:00:00,881,65698,43268,2017-05-31T00:00:00,2017-04-10T18:40:00,BUD,Budapest,Station,LHR,London Heathrow,Station,British Airways,British Airways
324,17561,True,1914,43268,66270,2017-05-17T00:00:00,1914,66270,43268,2017-05-17T00:00:00,2017-04-14T18:10:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
325,26296,True,1914,43268,66270,2017-05-17T00:00:00,1914,66270,43268,2017-05-18T00:00:00,2017-04-13T19:24:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
326,24878,True,1914,43268,66270,2017-05-17T00:00:00,1914,66270,43268,2017-05-19T00:00:00,2017-04-12T10:59:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
327,27515,True,1914,43268,66270,2017-05-17T00:00:00,1914,66270,43268,2017-05-20T00:00:00,2017-04-03T20:12:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
328,30416,True,1914,43268,66270,2017-05-17T00:00:00,1914,66270,43268,2017-05-21T00:00:00,2017-04-15T17:08:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
329,27275,True,1914,43268,66270,2017-05-17T00:00:00,1914,66270,43268,2017-05-22T00:00:00,2017-04-14T22:20:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
330,25704,True,1914,43268,66270,2017-05-17T00:00:00,1914,66270,43268,2017-05-23T00:00:00,2017-04-15T11:12:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
331,20830,True,1914,43268,66270,2017-05-17T00:00:00,1914,66270,43268,2017-05-24T00:00:00,2017-04-08T18:20:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
332,31007,True,1914,43268,66270,2017-05-17T00:00:00,1914,66270,43268,2017-05-25T00:00:00,2017-04-03T19:14:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
333,37292,True,1914,43268,66270,2017-05-17T00:00:00,1914,66270,43268,2017-05-27T00:00:00,2017-04-07T16:12:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
334,24725,True,1914,43268,66270,2017-05-17T00:00:00,1914,66270,43268,2017-05-28T00:00:00,2017-04-03T11:53:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
335,23155,True,1914,43268,66270,2017-05-17T00:00:00,1914,66270,43268,2017-05-29T00:00:00,2017-04-03T11:56:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
336,20605,True,1914,43268,66270,2017-05-17T00:00:00,1914,66270,43268,2017-05-31T00:00:00,2017-04-02T11:12:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
344,28617,True,1914,43268,66270,2017-05-18T00:00:00,1914,66270,43268,2017-05-18T00:00:00,2017-04-14T18:10:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
345,23158,True,1914,43268,66270,2017-05-18T00:00:00,1914,66270,43268,2017-05-19T00:00:00,2017-04-10T07:42:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
346,30188,True,1914,43268,66270,2017-05-18T00:00:00,1914,66270,43268,2017-05-20T00:00:00,2017-04-16T01:43:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
347,28617,True,1914,43268,66270,2017-05-18T00:00:00,1914,66270,43268,2017-05-21T00:00:00,2017-04-16T21:25:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
348,23905,True,1914,43268,66270,2017-05-18T00:00:00,1914,66270,43268,2017-05-22T00:00:00,2017-04-16T13:53:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
349,23905,True,1914,43268,66270,2017-05-18T00:00:00,1914,66270,43268,2017-05-23T00:00:00,2017-04-15T16:32:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
350,19863,True,1914,43268,66270,2017-05-18T00:00:00,1914,66270,43268,2017-05-24T00:00:00,2017-04-10T10:26:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
351,33332,True,1914,43268,66270,2017-05-18T00:00:00,1914,66270,43268,2017-05-25T00:00:00,2017-04-15T17:56:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
352,42758,True,1914,43268,66270,2017-05-18T00:00:00,1914,66270,43268,2017-05-26T00:00:00,2017-04-04T09:59:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
353,45899,True,1914,43268,66270,2017-05-18T00:00:00,1914,66270,43268,2017-05-27T00:00:00,2017-04-16T11:56:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
354,22335,True,1914,43268,66270,2017-05-18T00:00:00,1914,66270,43268,2017-05-28T00:00:00,2017-04-04T09:59:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
355,22335,True,1914,43268,66270,2017-05-18T00:00:00,1914,66270,43268,2017-05-29T00:00:00,2017-04-03T11:58:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
356,22335,True,1914,43268,66270,2017-05-18T00:00:00,1914,66270,43268,2017-05-31T00:00:00,2017-04-09T18:27:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
362,35196,True,1914,43268,66270,2017-05-19T00:00:00,1914,66270,43268,2017-05-19T00:00:00,2017-04-14T21:12:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
363,26817,True,1914,43268,66270,2017-05-19T00:00:00,1914,66270,43268,2017-05-20T00:00:00,2017-04-03T17:06:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
364,31883,True,1914,43268,66270,2017-05-19T00:00:00,1914,66270,43268,2017-05-21T00:00:00,2017-04-16T05:08:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
365,27172,True,1914,43268,66270,2017-05-19T00:00:00,1914,66270,43268,2017-05-22T00:00:00,2017-04-16T18:18:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
366,27172,True,1914,43268,66270,2017-05-19T00:00:00,1914,66270,43268,2017-05-23T00:00:00,2017-04-16T19:26:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
367,23155,True,1914,43268,66270,2017-05-19T00:00:00,1914,66270,43268,2017-05-24T00:00:00,2017-04-05T03:28:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
368,64983,False,819,43268,65698,2017-05-19T00:00:00,885,81678,43268,2017-05-25T00:00:00,2017-04-12T20:48:00,BUD,Budapest,Station,SEN,London Southend Mncpl,Station,Aegean Airlines,Flybe
369,74190,True,881,43268,65698,2017-05-19T00:00:00,885,81678,43268,2017-05-25T00:00:00,2017-04-12T20:48:00,BUD,Budapest,Station,SEN,London Southend Mncpl,Station,British Airways,Flybe
370,112340,True,881,43268,65698,2017-05-19T00:00:00,881,65698,43268,2017-05-26T00:00:00,2017-04-13T03:59:00,BUD,Budapest,Station,LHR,London Heathrow,Station,British Airways,British Airways
372,49165,True,1914,43268,66270,2017-05-19T00:00:00,1914,66270,43268,2017-05-27T00:00:00,2017-04-16T06:01:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
373,19870,True,1914,43268,66270,2017-05-19T00:00:00,1914,66270,43268,2017-05-28T00:00:00,2017-04-11T07:24:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
374,23155,True,1914,43268,66270,2017-05-19T00:00:00,1914,66270,43268,2017-05-29T00:00:00,2017-04-06T07:12:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
375,26296,True,1914,43268,66270,2017-05-19T00:00:00,1914,66270,43268,2017-05-30T00:00:00,2017-04-10T22:45:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
380,34921,True,1914,43268,66270,2017-05-20T00:00:00,1914,66270,43268,2017-05-20T00:00:00,2017-04-15T19:19:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
381,34818,True,1914,43268,66270,2017-05-20T00:00:00,1914,66270,43268,2017-05-21T00:00:00,2017-04-14T20:03:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
382,23392,True,1914,43268,66270,2017-05-20T00:00:00,1914,66270,43268,2017-05-22T00:00:00,2017-04-15T14:21:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
383,25955,True,885,43268,81678,2017-05-20T00:00:00,885,81678,43268,2017-05-23T00:00:00,2017-04-16T17:21:00,BUD,Budapest,Station,SEN,London Southend Mncpl,Station,Flybe,Flybe
384,28845,True,1914,43268,66270,2017-05-20T00:00:00,1914,66270,43268,2017-05-24T00:00:00,2017-04-12T23:36:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
385,33560,True,1914,43268,66270,2017-05-20T00:00:00,1914,66270,43268,2017-05-25T00:00:00,2017-04-12T11:29:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
386,46922,True,885,43268,81678,2017-05-20T00:00:00,885,81678,43268,2017-05-27T00:00:00,2017-04-13T13:47:00,BUD,Budapest,Station,SEN,London Southend Mncpl,Station,Flybe,Flybe
387,21866,True,1914,43268,66270,2017-05-20T00:00:00,1914,66270,43268,2017-05-28T00:00:00,2017-04-10T13:00:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
388,24134,True,1914,43268,66270,2017-05-20T00:00:00,1914,66270,43268,2017-05-29T00:00:00,2017-04-03T11:58:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
394,37752,True,1914,43268,66270,2017-05-21T00:00:00,1914,66270,43268,2017-05-21T00:00:00,2017-04-15T19:21:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
395,29396,True,1914,43268,66270,2017-05-21T00:00:00,1914,66270,43268,2017-05-22T00:00:00,2017-04-15T14:23:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
396,24797,True,1914,43268,66270,2017-05-21T00:00:00,1914,66270,43268,2017-05-23T00:00:00,2017-04-05T13:01:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
397,38625,True,1914,43268,66270,2017-05-21T00:00:00,1914,66270,43268,2017-05-24T00:00:00,2017-04-09T16:15:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
398,47154,True,1914,43268,66270,2017-05-21T00:00:00,1914,66270,43268,2017-05-25T00:00:00,2017-04-12T15:00:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
399,65508,True,1914,43268,66270,2017-05-21T00:00:00,1914,66270,43268,2017-05-26T00:00:00,2017-04-14T23:47:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
400,31883,True,1914,43268,66270,2017-05-21T00:00:00,1914,66270,43268,2017-05-27T00:00:00,2017-04-03T19:18:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
401,29449,True,1914,43268,66270,2017-05-21T00:00:00,1914,66270,43268,2017-05-28T00:00:00,2017-04-13T16:47:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
402,46348,True,1914,43268,66270,2017-05-21T00:00:00,1914,66270,43268,2017-05-29T00:00:00,2017-04-13T16:49:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
403,36079,True,1914,43268,66270,2017-05-21T00:00:00,1914,66270,43268,2017-05-31T00:00:00,2017-04-13T12:41:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
407,85686,True,881,43268,65698,2017-05-22T00:00:00,881,65698,43268,2017-05-22T00:00:00,2017-04-11T21:57:00,BUD,Budapest,Station,LHR,London Heathrow,Station,British Airways,British Airways
408,46299,True,1914,43268,66270,2017-05-22T00:00:00,1914,66270,43268,2017-05-23T00:00:00,2017-04-06T11:02:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
409,80275,True,881,43268,65698,2017-05-22T00:00:00,881,65698,43268,2017-05-24T00:00:00,2017-04-13T06:21:00,BUD,Budapest,Station,LHR,London Heathrow,Station,British Airways,British Airways
410,57792,False,1523,43268,65698,2017-05-22T00:00:00,1523,65698,43268,2017-05-24T00:00:00,2017-04-13T06:21:00,BUD,Budapest,Station,LHR,London Heathrow,Station,Austrian Airlines,Austrian Airlines
411,34974,True,1914,43268,66270,2017-05-22T00:00:00,1914,66270,43268,2017-05-25T00:00:00,2017-04-03T11:17:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
412,59452,True,1914,43268,66270,2017-05-22T00:00:00,1914,66270,43268,2017-05-26T00:00:00,2017-04-13T19:20:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
413,49571,True,1914,43268,66270,2017-05-22T00:00:00,1914,66270,43268,2017-05-27T00:00:00,2017-04-09T10:44:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
414,42520,True,1914,43268,66270,2017-05-22T00:00:00,1914,66270,43268,2017-05-28T00:00:00,2017-04-13T16:57:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
415,37805,True,1914,43268,66270,2017-05-22T00:00:00,1914,66270,43268,2017-05-29T00:00:00,2017-04-13T16:49:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
416,27118,True,1914,43268,66270,2017-05-22T00:00:00,1914,66270,43268,2017-05-30T00:00:00,2017-04-07T09:49:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
417,23070,True,1914,43268,66270,2017-05-22T00:00:00,1914,66270,43268,2017-05-31T00:00:00,2017-04-10T21:28:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
425,27134,True,1914,43268,66270,2017-05-23T00:00:00,1914,66270,43268,2017-05-23T00:00:00,2017-04-14T18:14:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
426,27237,True,1914,43268,66270,2017-05-23T00:00:00,1914,66270,43268,2017-05-24T00:00:00,2017-04-15T06:02:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
427,27406,True,1914,43268,66270,2017-05-23T00:00:00,1914,66270,43268,2017-05-25T00:00:00,2017-04-08T00:47:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
428,58135,True,1914,43268,66270,2017-05-23T00:00:00,1914,66270,43268,2017-05-26T00:00:00,2017-04-15T06:01:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
429,47660,True,1914,43268,66270,2017-05-23T00:00:00,1914,66270,43268,2017-05-27T00:00:00,2017-04-15T10:43:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
430,21753,True,1914,43268,66270,2017-05-23T00:00:00,1914,66270,43268,2017-05-28T00:00:00,2017-04-03T18:40:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
431,28808,True,1914,43268,66270,2017-05-23T00:00:00,1914,66270,43268,2017-05-29T00:00:00,2017-04-16T11:46:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
432,21162,True,1914,43268,66270,2017-05-23T00:00:00,1914,66270,43268,2017-05-30T00:00:00,2017-04-05T15:41:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
433,31659,True,885,43268,81678,2017-05-23T00:00:00,1914,66270,43268,2017-05-31T00:00:00,2017-04-07T16:30:00,BUD,Budapest,Station,LTN,London Luton,Station,Flybe,Wizz Air
439,25476,True,1914,43268,66270,2017-05-24T00:00:00,1914,66270,43268,2017-05-24T00:00:00,2017-04-16T10:23:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
440,33332,True,1914,43268,66270,2017-05-24T00:00:00,1914,66270,43268,2017-05-25T00:00:00,2017-04-14T10:14:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
441,36288,True,1914,43268,66270,2017-05-24T00:00:00,1914,66270,43268,2017-05-26T00:00:00,2017-04-07T13:13:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
442,67903,True,881,43268,65698,2017-05-24T00:00:00,881,65698,43268,2017-05-27T00:00:00,2017-04-10T09:41:00,BUD,Budapest,Station,LHR,London Heathrow,Station,British Airways,British Airways
443,43324,True,1914,43268,66270,2017-05-24T00:00:00,1001,65655,43268,2017-05-28T00:00:00,2017-04-14T21:49:00,BUD,Budapest,Station,LGW,London Gatwick,Station,Wizz Air,Norwegian
444,28617,True,1914,43268,66270,2017-05-24T00:00:00,1914,66270,43268,2017-05-29T00:00:00,2017-04-16T19:09:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
445,27047,True,1914,43268,66270,2017-05-24T00:00:00,1914,66270,43268,2017-05-30T00:00:00,2017-04-13T12:45:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
446,27047,True,1914,43268,66270,2017-05-24T00:00:00,1914,66270,43268,2017-05-31T00:00:00,2017-04-15T07:44:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
450,31761,True,1914,43268,66270,2017-05-25T00:00:00,1914,66270,43268,2017-05-25T00:00:00,2017-04-12T16:00:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
451,42758,True,1914,43268,66270,2017-05-25T00:00:00,1914,66270,43268,2017-05-26T00:00:00,2017-04-05T17:33:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
452,39614,True,1914,43268,66270,2017-05-25T00:00:00,1914,66270,43268,2017-05-27T00:00:00,2017-04-12T14:48:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
453,33332,True,1914,43268,66270,2017-05-25T00:00:00,1914,66270,43268,2017-05-28T00:00:00,2017-04-15T17:11:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
454,28617,True,1914,43268,66270,2017-05-25T00:00:00,1914,66270,43268,2017-05-29T00:00:00,2017-04-15T14:56:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
455,25476,True,1914,43268,66270,2017-05-25T00:00:00,1914,66270,43268,2017-05-30T00:00:00,2017-04-15T13:48:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
456,27047,True,1914,43268,66270,2017-05-25T00:00:00,1914,66270,43268,2017-05-31T00:00:00,2017-04-15T08:53:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
460,56217,True,1914,43268,66270,2017-05-26T00:00:00,1914,66270,43268,2017-05-26T00:00:00,2017-04-14T18:07:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
461,39457,True,1914,43268,66270,2017-05-26T00:00:00,1914,66270,43268,2017-05-27T00:00:00,2017-04-12T14:42:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
462,33175,True,1914,43268,66270,2017-05-26T00:00:00,1914,66270,43268,2017-05-28T00:00:00,2017-04-16T08:51:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
463,28461,True,1914,43268,66270,2017-05-26T00:00:00,1914,66270,43268,2017-05-29T00:00:00,2017-04-16T17:58:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
464,25320,True,1914,43268,66270,2017-05-26T00:00:00,1914,66270,43268,2017-05-30T00:00:00,2017-04-11T05:37:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
465,26890,True,1914,43268,66270,2017-05-26T00:00:00,1914,66270,43268,2017-05-31T00:00:00,2017-04-13T16:43:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
471,45899,True,1914,43268,66270,2017-05-27T00:00:00,1914,66270,43268,2017-05-27T00:00:00,2017-04-15T19:20:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
472,33332,True,1914,43268,66270,2017-05-27T00:00:00,1914,66270,43268,2017-05-28T00:00:00,2017-04-16T16:10:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
473,27047,True,1914,43268,66270,2017-05-27T00:00:00,1914,66270,43268,2017-05-29T00:00:00,2017-04-12T16:43:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
474,25476,True,1914,43268,66270,2017-05-27T00:00:00,1914,66270,43268,2017-05-30T00:00:00,2017-04-11T20:36:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
475,27047,True,1914,43268,66270,2017-05-27T00:00:00,1914,66270,43268,2017-05-31T00:00:00,2017-04-15T06:35:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
480,36182,True,1914,43268,66270,2017-05-28T00:00:00,1914,66270,43268,2017-05-29T00:00:00,2017-04-12T16:44:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
481,28536,True,1914,43268,66270,2017-05-28T00:00:00,1914,66270,43268,2017-05-30T00:00:00,2017-04-06T06:16:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
482,25495,True,1914,43268,66270,2017-05-28T00:00:00,1914,66270,43268,2017-05-31T00:00:00,2017-04-05T12:39:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
486,54387,True,1914,43268,66270,2017-05-29T00:00:00,1914,66270,43268,2017-05-29T00:00:00,2017-04-14T11:55:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
487,30003,True,1914,43268,66270,2017-05-29T00:00:00,1914,66270,43268,2017-05-30T00:00:00,2017-04-05T17:30:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
488,47225,True,1914,43268,66270,2017-05-29T00:00:00,1914,66270,43268,2017-05-31T00:00:00,2017-04-11T19:08:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
495,42927,True,1914,43268,66270,2017-05-30T00:00:00,1914,66270,43268,2017-05-30T00:00:00,2017-04-16T15:38:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
496,42927,True,1914,43268,66270,2017-05-30T00:00:00,1914,66270,43268,2017-05-31T00:00:00,2017-04-16T11:14:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
501,41813,True,1914,43268,66270,2017-05-31T00:00:00,1914,66270,43268,2017-05-31T00:00:00,2017-04-16T15:38:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
